MANSC4,1252,6,2068,9,515,2,126,1,65,0,61,1,52,1
SV2B,1252,508,2068,1326,515,326,126,82,65,44,61,23,52,31
PKD1L2,1252,142,2068,24,515,10,126,2,65,0,61,2,52,0
MAP10,1252,20,2068,67,515,18,126,4,65,3,61,3,52,0
CYP2A6,1252,2,2068,14,515,4,126,1,65,1,61,0,52,0
PPM1M,1252,222,2068,456,515,48,126,45,65,4,61,12,52,3
LOC100132356,1252,242,2068,366,515,76,126,26,65,12,61,16,52,12
ZNF502,1252,66,2068,46,515,18,126,0,65,4,61,4,52,1
GP6,1252,266,2068,948,515,199,126,59,65,15,61,20,52,27
CRYBA2,1252,1,2068,0,515,2,126,0,65,0,61,0,52,0
LEF1,1252,686,2068,531,515,21,126,1,65,10,61,7,52,5
LOC100289495,1252,629,2068,1215,515,274,126,74,65,35,61,24,52,25
EYA1,1252,163,2068,20,515,1,126,1,65,2,61,1,52,0
EPS8L1,1252,107,2068,26,515,1,126,1,65,5,61,1,52,0
SERPINB2,1252,13,2068,8,515,4,126,5,65,0,61,3,52,0
MAPK14,1252,300,2068,274,515,50,126,30,65,18,61,17,52,7
TOB1-AS1,1252,50,2068,30,515,10,126,3,65,0,61,0,52,0
GTF2F2,1252,757,2068,399,515,98,126,35,65,21,61,23,52,10
PLA1A,1252,295,2068,22,515,7,126,9,65,24,61,3,52,1
PPP1R42,1252,3,2068,2,515,0,126,0,65,0,61,0,52,0
HPR,1252,10,2068,11,515,2,126,0,65,2,61,0,52,0
SATB2,1252,185,2068,44,515,5,126,4,65,1,61,10,52,0
MIR378E,1252,0,2068,5,515,1,126,1,65,0,61,0,52,0
KCNJ9,1252,17,2068,7,515,3,126,0,65,0,61,0,52,0
RRP36,1252,166,2068,83,515,13,126,9,65,5,61,6,52,3
MOCS3,1252,697,2068,1399,515,333,126,89,65,35,61,34,52,35
PPHLN1,1252,794,2068,867,515,215,126,48,65,28,61,33,52,17
FLJ45513,1252,67,2068,192,515,35,126,11,65,8,61,8,52,1
HIST1H2BN,1252,110,2068,123,515,12,126,0,65,0,61,1,52,1
RAPGEF1,1252,376,2068,728,515,187,126,78,65,21,61,19,52,16
MAP3K8,1252,102,2068,326,515,140,126,82,65,22,61,23,52,27
DLG4,1252,66,2068,36,515,2,126,9,65,7,61,12,52,0
STC1,1252,70,2068,31,515,6,126,7,65,14,61,9,52,1
NCCRP1,1252,220,2068,646,515,122,126,41,65,17,61,12,52,12
LOC100505841,1252,0,2068,2,515,0,126,1,65,0,61,0,52,0
EFCAB14,1252,848,2068,891,515,159,126,81,65,42,61,42,52,24
DDX26B,1252,206,2068,423,515,67,126,20,65,2,61,9,52,8
CPSF3,1252,630,2068,277,515,55,126,32,65,12,61,23,52,6
TMEM14A,1252,804,2068,228,515,29,126,9,65,16,61,29,52,2
LOC100499405,1252,285,2068,354,515,66,126,22,65,11,61,6,52,12
MYH3,1252,24,2068,41,515,14,126,1,65,1,61,1,52,1
LOC100506136,1252,31,2068,20,515,4,126,1,65,1,61,1,52,2
GPKOW,1252,588,2068,783,515,157,126,60,65,25,61,29,52,21
YY1AP1,1252,755,2068,652,515,125,126,52,65,18,61,30,52,11
SULT1A1,1252,266,2068,314,515,51,126,31,65,6,61,19,52,4
SPON1,1252,48,2068,62,515,31,126,3,65,1,61,28,52,4
HOGA1,1252,568,2068,1343,515,323,126,84,65,30,61,24,52,31
RAB23,1252,150,2068,25,515,4,126,2,65,1,61,22,52,0
PLA2G4A,1252,308,2068,28,515,2,126,16,65,14,61,24,52,0
MAPRE3,1252,302,2068,18,515,7,126,12,65,3,61,21,52,0
OR2A5,1252,4,2068,8,515,0,126,1,65,0,61,0,52,0
ZNF516,1252,406,2068,66,515,32,126,26,65,9,61,16,52,5
MIR2116,1252,0,2068,2,515,1,126,0,65,0,61,0,52,0
GGPS1,1252,889,2068,1655,515,406,126,104,65,45,61,45,52,38
EXOC3L2,1252,513,2068,1353,515,311,126,86,65,30,61,26,52,33
MAP2K2,1252,432,2068,403,515,89,126,30,65,18,61,23,52,10
HIST1H2BB,1252,11,2068,25,515,2,126,0,65,0,61,1,52,0
RNF19B,1252,230,2068,108,515,23,126,35,65,17,61,10,52,1
MIR1288,1252,0,2068,2,515,0,126,0,65,0,61,0,52,0
ANO2,1252,6,2068,14,515,3,126,1,65,5,61,1,52,0
TLR8,1252,4,2068,14,515,1,126,51,65,0,61,0,52,0
MIR875,1252,0,2068,1,515,0,126,0,65,0,61,0,52,0
PCDHA9,1252,692,2068,1592,515,362,126,90,65,39,61,33,52,36
CARS2,1252,243,2068,186,515,54,126,17,65,2,61,12,52,4
ARHGEF35,1252,162,2068,86,515,20,126,1,65,5,61,6,52,0
RHAG,1252,1,2068,16,515,3,126,0,65,0,61,0,52,0
OR2AK2,1252,10,2068,14,515,0,126,0,65,0,61,0,52,0
CLUL1,1252,16,2068,8,515,2,126,0,65,0,61,2,52,0
UNK,1252,560,2068,325,515,75,126,14,65,6,61,11,52,7
EXOC8,1252,359,2068,474,515,90,126,37,65,16,61,15,52,11
LOC338963,1252,0,2068,10,515,0,126,0,65,0,61,1,52,0
MIR548AN,1252,1,2068,4,515,1,126,0,65,0,61,0,52,0
MAML3,1252,528,2068,62,515,39,126,32,65,11,61,4,52,5
SAMD1,1252,73,2068,57,515,6,126,3,65,4,61,5,52,6
RSPO4,1252,8,2068,3,515,0,126,2,65,0,61,1,52,0
LDHA,1252,1215,2068,1426,515,191,126,117,65,53,61,54,52,30
MRPL20,1252,939,2068,612,515,127,126,60,65,25,61,36,52,10
FAM229B,1252,561,2068,518,515,122,126,31,65,14,61,26,52,9
PHF19,1252,330,2068,299,515,15,126,10,65,4,61,17,52,9
MIR676,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
ATP5S,1252,652,2068,1110,515,251,126,69,65,32,61,26,52,23
TTC5,1252,287,2068,178,515,52,126,8,65,6,61,15,52,5
KRTAP13-4,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
XKR5,1252,546,2068,1258,515,301,126,88,65,28,61,29,52,32
TEX28,1252,6,2068,7,515,0,126,0,65,2,61,0,52,0
XAGE1C,1252,630,2068,16,515,5,126,3,65,1,61,1,52,1
TCTN1,1252,632,2068,174,515,85,126,17,65,19,61,29,52,5
RBM14-RBM4,1252,317,2068,337,515,78,126,28,65,14,61,11,52,6
LOC442459,1252,14,2068,30,515,6,126,1,65,1,61,0,52,0
SPDYE3,1252,217,2068,417,515,123,126,16,65,15,61,8,52,8
PPP2R5C,1252,729,2068,1401,515,224,126,72,65,32,61,33,52,30
CAPG,1252,738,2068,249,515,149,126,94,65,12,61,29,52,7
MPZL1,1252,694,2068,109,515,55,126,42,65,38,61,47,52,3
VPS9D1,1252,73,2068,94,515,12,126,12,65,2,61,10,52,3
ARSB,1252,719,2068,1318,515,318,126,89,65,36,61,36,52,32
TDH,1252,2,2068,12,515,2,126,0,65,1,61,1,52,0
TSSK3,1252,72,2068,46,515,13,126,1,65,3,61,4,52,0
PARPBP,1252,105,2068,78,515,16,126,9,65,2,61,11,52,4
ANKRD30BL,1252,541,2068,743,515,184,126,32,65,20,61,23,52,14
CRISPLD1,1252,323,2068,31,515,7,126,3,65,6,61,10,52,1
PRR5-ARHGAP8,1252,4,2068,8,515,0,126,1,65,0,61,0,52,2
SNORA51,1252,7,2068,21,515,3,126,1,65,1,61,0,52,0
MAD1L1,1252,673,2068,417,515,98,126,38,65,16,61,21,52,10
SPIN4,1252,87,2068,90,515,14,126,4,65,5,61,8,52,2
LOC283174,1252,9,2068,38,515,3,126,1,65,1,61,0,52,0
AMPD1,1252,2,2068,9,515,4,126,0,65,1,61,0,52,0
DPYSL5,1252,488,2068,1108,515,241,126,66,65,28,61,26,52,26
INPP1,1252,387,2068,197,515,14,126,9,65,22,61,24,52,4
LOC643201,1252,85,2068,281,515,44,126,11,65,6,61,0,52,5
ANKRD11,1252,824,2068,941,515,216,126,58,65,43,61,42,52,19
NPAS4,1252,3,2068,4,515,1,126,0,65,0,61,0,52,0
NFKBID,1252,113,2068,292,515,133,126,51,65,11,61,5,52,11
RNASE9,1252,3,2068,6,515,4,126,0,65,0,61,0,52,0
GUCY2D,1252,9,2068,8,515,0,126,5,65,1,61,2,52,0
FGF4,1252,1,2068,1,515,0,126,0,65,0,61,0,52,0
CPM,1252,1004,2068,1808,515,434,126,122,65,47,61,41,52,46
LOC400654,1252,3,2068,11,515,1,126,1,65,0,61,0,52,0
UOX,1252,9,2068,8,515,2,126,1,65,0,61,0,52,1
SLC26A4,1252,435,2068,990,515,205,126,54,65,28,61,17,52,27
PLD5,1252,7,2068,7,515,5,126,2,65,0,61,2,52,0
SIPA1L1,1252,343,2068,453,515,125,126,56,65,13,61,19,52,8
FBXO5,1252,146,2068,128,515,16,126,5,65,0,61,14,52,5
MIR450A1,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
DPYS,1252,5,2068,15,515,2,126,1,65,0,61,3,52,0
ATG4D,1252,112,2068,92,515,19,126,10,65,1,61,4,52,1
LINC00700,1252,337,2068,894,515,195,126,47,65,19,61,17,52,21
TGM3,1252,2,2068,12,515,3,126,1,65,1,61,0,52,0
PWRN1,1252,4,2068,22,515,4,126,1,65,0,61,1,52,0
MTCH1,1252,907,2068,585,515,107,126,68,65,39,61,45,52,13
HK1,1252,577,2068,731,515,108,126,79,65,31,61,33,52,12
CDC26,1252,621,2068,510,515,75,126,35,65,25,61,30,52,10
GALNT12,1252,48,2068,31,515,2,126,3,65,0,61,5,52,1
TTTY2B,1252,7,2068,8,515,2,126,0,65,0,61,0,52,0
MRPL35,1252,594,2068,312,515,82,126,30,65,13,61,19,52,7
SNORD5,1252,0,2068,4,515,0,126,0,65,0,61,0,52,0
TNKS,1252,642,2068,503,515,126,126,25,65,28,61,22,52,13
TICRR,1252,79,2068,43,515,5,126,2,65,1,61,7,52,1
DNAJC25-GNG10,1252,12,2068,12,515,1,126,2,65,0,61,1,52,0
CXXC1P1,1252,2,2068,6,515,0,126,0,65,0,61,0,52,0
ZNF497,1252,329,2068,795,515,165,126,55,65,19,61,16,52,17
MIR4454,1252,0,2068,4,515,0,126,1,65,0,61,0,52,0
LINC00570,1252,5,2068,10,515,7,126,1,65,1,61,1,52,0
SLC30A4,1252,381,2068,949,515,227,126,71,65,24,61,19,52,22
CDY1B,1252,2,2068,7,515,4,126,1,65,0,61,1,52,0
TUB,1252,117,2068,54,515,21,126,4,65,2,61,12,52,1
TRMT13,1252,370,2068,254,515,65,126,12,65,5,61,7,52,4
ARHGEF18,1252,300,2068,413,515,193,126,14,65,14,61,14,52,7
KCNK1,1252,4,2068,4,515,2,126,0,65,0,61,3,52,0
ARRB1,1252,480,2068,143,515,12,126,49,65,32,61,19,52,9
SCAMP5,1252,89,2068,16,515,4,126,13,65,6,61,0,52,1
RUNDC3B,1252,14,2068,47,515,10,126,1,65,4,61,1,52,1
EREG,1252,374,2068,1075,515,219,126,77,65,27,61,22,52,21
MIR30C2,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
ZNF32-AS1,1252,13,2068,16,515,2,126,1,65,1,61,0,52,0
IL17RB,1252,55,2068,29,515,12,126,0,65,1,61,2,52,2
HOXA10-HOXA9,1252,1,2068,2,515,2,126,0,65,0,61,0,52,0
ADAMTS20,1252,13,2068,22,515,3,126,0,65,0,61,0,52,1
SNORD24,1252,4,2068,9,515,4,126,2,65,0,61,0,52,1
LNX1-AS2,1252,54,2068,135,515,24,126,7,65,6,61,6,52,2
LINC00473,1252,679,2068,29,515,1,126,3,65,2,61,2,52,0
MCAM,1252,963,2068,904,515,183,126,64,65,29,61,19,52,24
POLR3E,1252,536,2068,548,515,93,126,16,65,24,61,16,52,9
OR7C1,1252,47,2068,4,515,0,126,1,65,0,61,0,52,0
AQR,1252,473,2068,482,515,89,126,32,65,26,61,27,52,11
PMS2L2,1252,317,2068,307,515,62,126,10,65,11,61,12,52,3
IPMK,1252,121,2068,137,515,32,126,14,65,4,61,8,52,0
CDCA7,1252,216,2068,189,515,24,126,1,65,2,61,6,52,7
SNORD81,1252,9,2068,1,515,0,126,1,65,0,61,0,52,0
CAMP,1252,113,2068,1,515,10,126,0,65,0,61,1,52,0
TBC1D26,1252,8,2068,10,515,30,126,0,65,0,61,0,52,0
GRHL3,1252,6,2068,11,515,0,126,2,65,0,61,0,52,0
DCAF8L2,1252,10,2068,14,515,6,126,8,65,0,61,1,52,0
ADAMTSL2,1252,279,2068,838,515,172,126,62,65,19,61,19,52,17
RPL13AP5,1252,1212,2068,1961,515,501,126,124,65,62,61,60,52,47
DENND5B,1252,527,2068,968,515,263,126,58,65,28,61,26,52,21
CLMN,1252,727,2068,751,515,208,126,77,65,25,61,18,52,18
UGT1A4,1252,4,2068,9,515,1,126,0,65,0,61,0,52,0
AACSP1,1252,94,2068,165,515,27,126,12,65,6,61,4,52,2
SSTR3,1252,1,2068,21,515,7,126,1,65,0,61,0,52,0
MAGEA5,1252,19,2068,5,515,0,126,0,65,0,61,0,52,0
OVOL2,1252,2,2068,4,515,1,126,0,65,0,61,0,52,0
RBL2,1252,654,2068,1223,515,157,126,39,65,33,61,36,52,26
PYGO2,1252,515,2068,334,515,71,126,18,65,5,61,16,52,6
PPP1R10,1252,835,2068,672,515,148,126,67,65,31,61,34,52,21
MIR623,1252,1,2068,7,515,1,126,0,65,0,61,0,52,0
CSE1L,1252,846,2068,501,515,118,126,38,65,22,61,34,52,16
RDH16,1252,8,2068,14,515,4,126,0,65,3,61,2,52,0
LCA5,1252,129,2068,21,515,3,126,0,65,4,61,10,52,0
ASRGL1,1252,408,2068,74,515,15,126,15,65,17,61,2,52,2
TOM1,1252,766,2068,404,515,41,126,60,65,15,61,32,52,6
LOC645434,1252,2,2068,3,515,7,126,0,65,0,61,0,52,0
PTX3,1252,33,2068,4,515,1,126,5,65,7,61,18,52,0
SPANXB2,1252,3,2068,3,515,1,126,0,65,0,61,0,52,0
SCGB3A1,1252,0,2068,17,515,2,126,0,65,1,61,0,52,0
MRPL50,1252,509,2068,301,515,53,126,20,65,14,61,18,52,6
SLC26A11,1252,463,2068,123,515,8,126,13,65,14,61,11,52,1
RCAN3,1252,480,2068,557,515,61,126,15,65,5,61,9,52,4
LOC100132077,1252,411,2068,1224,515,297,126,85,65,28,61,21,52,26
STYX,1252,873,2068,1627,515,375,126,100,65,49,61,39,52,41
POM121L2,1252,2,2068,17,515,5,126,0,65,1,61,0,52,0
CINP,1252,527,2068,191,515,29,126,32,65,17,61,26,52,2
7-Mar,1252,756,2068,762,515,158,126,66,65,29,61,29,52,18
LOC100130992,1252,15,2068,33,515,12,126,0,65,1,61,1,52,0
VCX,1252,75,2068,6,515,0,126,0,65,0,61,0,52,0
PFKM,1252,802,2068,125,515,46,126,9,65,15,61,23,52,2
SGMS1,1252,357,2068,386,515,75,126,40,65,24,61,23,52,2
RIOK3,1252,929,2068,1488,515,357,126,103,65,51,61,46,52,37
C1orf110,1252,7,2068,39,515,3,126,0,65,0,61,1,52,0
HERC2P4,1252,859,2068,1711,515,419,126,111,65,52,61,45,52,46
PPP1R12C,1252,125,2068,175,515,34,126,13,65,13,61,7,52,4
GRAMD4,1252,320,2068,225,515,49,126,21,65,5,61,6,52,6
GOLGA8S,1252,142,2068,201,515,52,126,23,65,13,61,14,52,18
ATG9A,1252,650,2068,377,515,55,126,25,65,29,61,30,52,6
MRPS26,1252,750,2068,304,515,71,126,22,65,21,61,24,52,7
MIR4649,1252,2,2068,0,515,0,126,0,65,0,61,0,52,0
HMGA1P7,1252,1,2068,4,515,2,126,0,65,0,61,0,52,0
TMEM40,1252,139,2068,386,515,78,126,30,65,12,61,6,52,7
ELP3,1252,713,2068,1086,515,256,126,71,65,32,61,28,52,30
ZNF787,1252,38,2068,25,515,5,126,6,65,2,61,0,52,0
USP17L22,1252,21,2068,53,515,9,126,4,65,0,61,1,52,1
GPAT2,1252,197,2068,141,515,15,126,9,65,8,61,10,52,3
HIAT1,1252,701,2068,572,515,86,126,45,65,30,61,24,52,8
PELI1,1252,491,2068,520,515,95,126,49,65,29,61,9,52,5
C8orf34,1252,9,2068,21,515,2,126,1,65,0,61,2,52,0
PPT1,1252,1083,2068,544,515,93,126,109,65,36,61,38,52,10
SLC35C2,1252,678,2068,369,515,73,126,32,65,15,61,28,52,9
DEFB131,1252,4,2068,2,515,1,126,1,65,0,61,0,52,0
MUC4,1252,16,2068,50,515,11,126,5,65,0,61,2,52,1
RFC4,1252,367,2068,210,515,45,126,10,65,7,61,12,52,5
MIR1323,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
SNORD34,1252,3,2068,5,515,1,126,0,65,0,61,1,52,0
GNB2,1252,609,2068,323,515,63,126,68,65,34,61,28,52,11
NUP50,1252,937,2068,941,515,178,126,57,65,33,61,34,52,18
MIR3928,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
SULT4A1,1252,7,2068,1,515,1,126,0,65,0,61,1,52,0
KAT2A,1252,378,2068,78,515,54,126,18,65,16,61,6,52,0
C7,1252,269,2068,781,515,160,126,43,65,29,61,26,52,19
CCDC130,1252,497,2068,399,515,61,126,25,65,15,61,17,52,14
ARRDC4,1252,242,2068,18,515,4,126,12,65,2,61,7,52,2
RQCD1,1252,872,2068,1059,515,205,126,56,65,44,61,38,52,22
GLYCTK,1252,220,2068,188,515,45,126,17,65,13,61,11,52,4
MTUS1,1252,799,2068,112,515,5,126,11,65,47,61,14,52,0
MIR1538,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
MIR626,1252,1,2068,3,515,0,126,0,65,0,61,0,52,0
AKAP17A,1252,219,2068,239,515,54,126,20,65,13,61,7,52,3
LEMD3,1252,330,2068,315,515,91,126,25,65,6,61,13,52,6
PLEKHF2,1252,565,2068,316,515,222,126,34,65,8,61,12,52,5
GAGE2D,1252,9,2068,2,515,0,126,0,65,0,61,0,52,0
RFPL1-AS1,1252,635,2068,1489,515,341,126,91,65,41,61,29,52,40
HOXA7,1252,40,2068,15,515,7,126,1,65,12,61,12,52,0
GTF3C2,1252,608,2068,341,515,87,126,21,65,15,61,21,52,12
DYNLRB2,1252,1,2068,9,515,0,126,3,65,2,61,1,52,0
DIMT1,1252,562,2068,405,515,104,126,24,65,24,61,30,52,8
CNOT10,1252,557,2068,689,515,149,126,45,65,20,61,24,52,15
MR1,1252,974,2068,1818,515,433,126,114,65,51,61,47,52,46
FFAR1,1252,5,2068,1,515,2,126,0,65,0,61,0,52,0
STX16-NPEPL1,1252,134,2068,183,515,22,126,16,65,8,61,4,52,7
SLITRK6,1252,9,2068,20,515,7,126,0,65,0,61,2,52,0
LIX1,1252,118,2068,428,515,113,126,29,65,8,61,11,52,9
ATL3,1252,404,2068,191,515,30,126,22,65,14,61,31,52,4
F8,1252,192,2068,72,515,9,126,8,65,37,61,9,52,0
KPNA5,1252,171,2068,240,515,77,126,18,65,7,61,10,52,3
ACHE,1252,22,2068,10,515,2,126,0,65,10,61,6,52,1
TCAIM,1252,454,2068,299,515,72,126,29,65,13,61,19,52,7
TNFRSF12A,1252,627,2068,49,515,0,126,18,65,4,61,36,52,1
EGR3,1252,489,2068,81,515,34,126,26,65,12,61,18,52,2
C5orf54,1252,204,2068,27,515,3,126,4,65,3,61,3,52,0
SERPIND1,1252,53,2068,55,515,13,126,1,65,2,61,1,52,0
OASL,1252,38,2068,537,515,15,126,35,65,1,61,3,52,7
LOC100507373,1252,349,2068,733,515,149,126,50,65,21,61,12,52,14
IFRD1,1252,1009,2068,821,515,198,126,59,65,33,61,37,52,27
WDFY1,1252,987,2068,476,515,131,126,55,65,30,61,33,52,12
MIR3191,1252,0,2068,1,515,1,126,0,65,0,61,0,52,0
ZNF267,1252,313,2068,447,515,83,126,67,65,14,61,14,52,12
ZBTB6,1252,152,2068,93,515,27,126,6,65,2,61,9,52,0
PPP1R3A,1252,3,2068,16,515,3,126,0,65,2,61,0,52,0
PRRT3,1252,484,2068,847,515,170,126,51,65,22,61,16,52,18
FBXL19,1252,24,2068,27,515,5,126,3,65,1,61,0,52,0
TXNIP,1252,1040,2068,1694,515,470,126,112,65,61,61,41,52,46
ACTN2,1252,51,2068,17,515,1,126,0,65,0,61,1,52,0
ATG9B,1252,29,2068,97,515,7,126,1,65,5,61,1,52,0
PET112,1252,368,2068,125,515,28,126,22,65,6,61,14,52,4
RAB4B-EGLN2,1252,58,2068,59,515,11,126,10,65,4,61,4,52,1
MIR187,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
C9orf117,1252,41,2068,47,515,4,126,1,65,4,61,2,52,0
IL27,1252,3,2068,6,515,4,126,9,65,0,61,0,52,0
HLA-F-AS1,1252,334,2068,644,515,134,126,32,65,11,61,13,52,12
RPL36AL,1252,1139,2068,1515,515,335,126,108,65,47,61,55,52,34
KLK15,1252,2,2068,5,515,1,126,1,65,1,61,0,52,0
RAP2B,1252,953,2068,886,515,114,126,109,65,28,61,36,52,30
HEBP2,1252,289,2068,143,515,30,126,25,65,13,61,21,52,3
CHAD,1252,12,2068,6,515,2,126,0,65,0,61,0,52,1
TTTY22,1252,0,2068,2,515,1,126,0,65,0,61,0,52,0
SCGB2B2,1252,4,2068,2,515,3,126,1,65,0,61,0,52,0
TLR3,1252,89,2068,28,515,3,126,12,65,3,61,8,52,1
CAMK2G,1252,216,2068,366,515,97,126,30,65,21,61,20,52,8
SRSF8,1252,774,2068,1353,515,318,126,78,65,41,61,39,52,36
HMGB2,1252,320,2068,823,515,129,126,52,65,17,61,19,52,12
FGF14,1252,21,2068,19,515,2,126,0,65,0,61,8,52,0
TRPM5,1252,3,2068,12,515,0,126,3,65,0,61,2,52,1
OR5M11,1252,3,2068,4,515,1,126,1,65,0,61,0,52,0
KIF3B,1252,622,2068,981,515,225,126,61,65,24,61,25,52,22
PRICKLE2,1252,261,2068,20,515,6,126,2,65,4,61,18,52,0
CSRNP3,1252,109,2068,238,515,43,126,23,65,5,61,8,52,4
MTMR9,1252,727,2068,1493,515,338,126,95,65,41,61,40,52,41
LOC100287834,1252,10,2068,18,515,5,126,0,65,0,61,0,52,0
C3orf27,1252,153,2068,600,515,146,126,45,65,12,61,7,52,15
FAM25B,1252,1,2068,8,515,1,126,0,65,0,61,0,52,0
NSDHL,1252,390,2068,91,515,22,126,13,65,5,61,18,52,3
GLRA3,1252,6,2068,13,515,9,126,3,65,0,61,0,52,0
POLR2D,1252,638,2068,350,515,65,126,35,65,15,61,22,52,9
MYADML,1252,274,2068,25,515,7,126,2,65,1,61,3,52,2
C9orf114,1252,490,2068,484,515,89,126,38,65,25,61,19,52,9
DMRTA2,1252,14,2068,1,515,0,126,0,65,0,61,1,52,0
MRGPRX1,1252,7,2068,15,515,1,126,0,65,0,61,0,52,0
TOPORS,1252,476,2068,351,515,72,126,24,65,27,61,23,52,14
CLDN19,1252,197,2068,622,515,158,126,40,65,12,61,10,52,10
C1QL4,1252,5,2068,2,515,0,126,1,65,0,61,0,52,0
RNF165,1252,5,2068,30,515,6,126,1,65,4,61,1,52,9
DHRS9,1252,15,2068,46,515,26,126,21,65,0,61,1,52,0
MVB12B,1252,119,2068,212,515,11,126,27,65,19,61,4,52,1
LOC732275,1252,0,2068,11,515,0,126,1,65,0,61,0,52,0
FXR1,1252,978,2068,660,515,158,126,53,65,33,61,30,52,11
DNAH2,1252,119,2068,44,515,10,126,2,65,7,61,0,52,0
ZMYM3,1252,453,2068,300,515,74,126,31,65,8,61,17,52,4
C21orf15,1252,20,2068,55,515,11,126,1,65,0,61,0,52,2
CASP3,1252,393,2068,445,515,54,126,26,65,12,61,18,52,9
FAM120C,1252,528,2068,454,515,126,126,36,65,21,61,25,52,10
LOC643623,1252,542,2068,1337,515,333,126,85,65,27,61,29,52,31
FAM200B,1252,688,2068,417,515,87,126,40,65,20,61,28,52,10
SCLY,1252,268,2068,210,515,19,126,8,65,2,61,7,52,7
CA7,1252,8,2068,8,515,0,126,0,65,0,61,0,52,0
LOC100506025,1252,9,2068,13,515,2,126,0,65,2,61,0,52,0
ENTPD5,1252,174,2068,89,515,19,126,13,65,6,61,8,52,1
ZNF461,1252,271,2068,803,515,176,126,49,65,18,61,19,52,22
PDIA5,1252,342,2068,23,515,14,126,7,65,19,61,29,52,1
TMEM67,1252,429,2068,414,515,76,126,34,65,17,61,12,52,6
LOC390660,1252,10,2068,35,515,7,126,2,65,6,61,3,52,1
WDR47,1252,322,2068,131,515,21,126,9,65,15,61,18,52,3
KCTD20,1252,968,2068,1557,515,371,126,106,65,51,61,46,52,34
KLRF1,1252,7,2068,23,515,3,126,1,65,1,61,0,52,39
AGO1,1252,542,2068,285,515,78,126,30,65,16,61,20,52,6
TAS2R16,1252,2,2068,6,515,4,126,0,65,0,61,0,52,0
CLDN12,1252,728,2068,48,515,9,126,4,65,3,61,18,52,1
PRKCE,1252,480,2068,107,515,81,126,15,65,13,61,17,52,1
ITGAM,1252,18,2068,62,515,44,126,77,65,2,61,1,52,18
WDR31,1252,198,2068,305,515,73,126,29,65,7,61,10,52,10
SKA3,1252,89,2068,50,515,8,126,2,65,0,61,9,52,0
RGS2,1252,450,2068,967,515,156,126,96,65,8,61,14,52,15
TBC1D3F,1252,128,2068,134,515,18,126,8,65,2,61,5,52,2
OR51L1,1252,0,2068,4,515,0,126,1,65,0,61,0,52,0
MST1R,1252,102,2068,31,515,3,126,0,65,0,61,2,52,0
KIAA1737,1252,600,2068,1041,515,224,126,71,65,25,61,18,52,22
OR4A5,1252,17,2068,34,515,9,126,0,65,1,61,0,52,0
PTMA,1252,1249,2068,2031,515,503,126,126,65,65,61,59,52,52
PRICKLE2-AS1,1252,174,2068,455,515,91,126,35,65,9,61,13,52,3
GLIS1,1252,5,2068,14,515,2,126,0,65,0,61,4,52,1
PRDM11,1252,81,2068,260,515,57,126,16,65,5,61,6,52,11
NAPA,1252,794,2068,769,515,146,126,93,65,38,61,37,52,20
LIPF,1252,1,2068,9,515,2,126,0,65,1,61,0,52,0
DIRAS3,1252,19,2068,15,515,0,126,0,65,2,61,4,52,0
ASGR2,1252,1,2068,5,515,1,126,12,65,0,61,0,52,0
PIK3R4,1252,559,2068,317,515,75,126,25,65,20,61,20,52,10
C1QTNF4,1252,4,2068,2,515,0,126,0,65,0,61,3,52,0
MIR125B1,1252,0,2068,0,515,0,126,0,65,0,61,0,52,0
NDUFV3,1252,1017,2068,1749,515,416,126,112,65,49,61,42,52,44
ARMC3,1252,16,2068,9,515,3,126,0,65,0,61,0,52,0
BTBD3,1252,516,2068,24,515,4,126,6,65,29,61,11,52,0
UBE2NL,1252,34,2068,86,515,15,126,4,65,2,61,3,52,5
PPP1R2,1252,782,2068,1278,515,223,126,56,65,44,61,34,52,19
MAPT-IT1,1252,3,2068,3,515,1,126,0,65,0,61,0,52,0
ACTR3BP2,1252,7,2068,19,515,5,126,0,65,0,61,2,52,0
FOSL2,1252,290,2068,286,515,8,126,34,65,22,61,38,52,22
TUBA4A,1252,40,2068,889,515,171,126,20,65,19,61,10,52,15
EPPK1,1252,5,2068,54,515,4,126,0,65,0,61,0,52,0
RHPN1,1252,202,2068,95,515,4,126,6,65,11,61,0,52,1
KRTAP12-1,1252,3,2068,5,515,1,126,0,65,1,61,0,52,1
EEF2,1252,1210,2068,1875,515,499,126,121,65,64,61,61,52,50
ZDHHC11,1252,111,2068,72,515,7,126,4,65,2,61,2,52,0
EPHA3,1252,190,2068,155,515,40,126,11,65,1,61,14,52,3
RBM12,1252,754,2068,776,515,168,126,52,65,29,61,31,52,17
H2AFJ,1252,937,2068,340,515,29,126,56,65,15,61,38,52,7
EDIL3,1252,124,2068,14,515,2,126,1,65,0,61,11,52,1
TMEM150C,1252,34,2068,21,515,5,126,0,65,24,61,7,52,1
